timestamp,relative_time,x,y,z,yaw,linear_x,linear_y,angular_z
1765241862.411124,2.457994222640991,0.2625000095982841,1.1414310762162844e-12,0.0,4.576547475459386e-12,0.2000000001009028,0.0,1.1726730697603216e-11
1765241862.4320369,2.4789071083068848,0.2665000095992244,1.1591919384503176e-12,0.0,4.4044629066424866e-12,0.20000000008860153,0.0,4.371503159461554e-12
1765241862.4534602,2.5003304481506348,0.2705000095999408,1.1770864784745257e-12,0.0,4.497097140259648e-12,0.20000000006740457,0.0,5.5164206536062466e-12
1765241862.4754949,2.522365093231201,0.27450000960119414,1.1950653607565196e-12,0.0,4.512362706848244e-12,0.20000000000273688,0.0,7.2164496600635175e-12
1765241862.496709,2.543579339981079,0.27850000960319454,1.2131492978956323e-12,0.0,4.5886905397912235e-12,0.20000000000210685,0.0,8.083811398051921e-12
1765241862.5188537,2.5657238960266113,0.2825000096047062,1.2313748231627028e-12,0.0,4.568914692165088e-12,0.20000000011002328,0.0,4.5102810375396984e-12
1765241862.5396533,2.5865235328674316,0.28650000960538363,1.2496803885671902e-12,0.0,4.457892389702572e-12,0.20000000003272955,0.0,-1.4641066137244252e-11
1765241862.5612042,2.608074426651001,0.2905000096064646,1.2674445814709838e-12,0.0,4.48426018653742e-12,0.20000000002514948,0.0,4.5449755070592346e-12
1765241862.5825179,2.6293880939483643,0.29450000960726863,1.2849752458991006e-12,0.0,4.281991429238524e-12,0.20000000007925064,0.0,-8.083811398051921e-12
1765241862.6078188,2.654689073562622,0.2985000096089865,1.3020861072499302e-12,0.0,4.28303226332411e-12,0.2000000000815183,0.0,1.734723475976807e-12
1765241862.6288013,2.6756715774536133,0.3025000096103916,1.3192456102457058e-12,0.0,4.297950885217511e-12,0.20000000006671073,0.0,6.591949208711867e-13
1765241862.6489906,2.6958608627319336,0.30650000961154017,1.3364303014252592e-12,0.0,4.300379498083878e-12,0.20000000005456764,0.0,5.551115123125783e-13
1765241862.6709027,2.717772960662842,0.3105000096124808,1.353638654232137e-12,0.0,4.292399770094385e-12,0.2000000000447144,0.0,-1.3183898417423734e-12
1765241862.6911275,2.7379977703094482,0.3145000096132514,1.3708809035350107e-12,0.0,4.334033133517828e-12,0.20000000003653762,0.0,2.914335439641036e-12
1765241862.7116187,2.758488893508911,0.3185000096138796,1.3881666597020547e-12,0.0,4.323624792661967e-12,0.20000000002990123,0.0,3.8163916471489756e-13
1765241862.7336035,2.7804737091064453,0.3225000096143913,1.4054279562675813e-12,0.0,4.319808401014818e-12,0.2000000000242641,0.0,2.7755575615628914e-13
1765241862.7572134,2.8040835857391357,0.32650000961481074,1.42264845213655e-12,0.0,4.281991429238524e-12,0.20000000001992868,0.0,-3.191891195797325e-12
1765241862.7817812,2.8286514282226562,0.330500009615156,1.4397761402992266e-12,0.0,4.2854608761904776e-12,0.2000000000163482,0.0,1.0408340855860843e-12
1765241862.8029225,2.849792718887329,0.33450000961538695,1.4569531986915418e-12,0.0,4.327441184309116e-12,0.20000000000814366,0.0,4.093947403305265e-12
1765241862.8288422,2.8757123947143555,0.3385000096153883,1.4743339830078902e-12,0.0,4.334727022908219e-12,0.20000000000012785,0.0,-1.1102230246251565e-12
1765241862.8509104,2.897780656814575,0.3425000096154093,1.4915355010003156e-12,0.0,4.259786968746021e-12,0.2000000000019236,0.0,-4.822531263215524e-12
1765241862.872607,2.9194772243499756,0.3465000096155294,1.5085991778657624e-12,0.0,4.274011701249031e-12,0.2000000000072971,0.0,9.367506770274758e-13
